,score,session_id
8927,-9.810957241433794e-06,26978
8928,-3.451556845846846e-06,8906
8929,1.9250330517694923e-05,26332
8930,-1.9550789460257784e-05,3538
8931,-1.1087201320437849e-06,14283
8932,0.0,25418
8933,7.288629737608969e-06,22929
8934,-2.313850710352158e-07,16117
8935,6.4051594663841026e-06,17665
8936,-2.1514806864659932e-05,12312
8937,7.662702269115492e-06,23700
8938,3.170660956068474e-05,12556
8939,-1.4943933268405305e-05,12821
8940,-2.429543245869788e-06,17293
8941,-1.5511533411550564e-05,5875
8942,0.0,5616
8943,6.308128172663119e-06,14920
8944,3.2663859194470827e-06,25275
8945,0.0,19660
8946,-5.07520231387225e-06,17031
8947,1.7140978326204186e-06,3779
8948,2.2231169480671113e-05,4702
8949,2.334124059882234e-06,10335
8950,1.559708825321828e-05,16242
8951,0.0,19115
8952,4.859086491739576e-06,8358
8953,-5.183025591188961e-06,14792
8954,-4.859086491739576e-06,20684
8955,0.0,22256
8956,5.304502753482408e-05,12306
8957,0.0,17543
8958,-1.3462404132957837e-07,22670
8959,0.0,14277
8960,-3.5405915558727866e-06,3258
8961,0.0,17433
8962,-9.158133678618583e-07,22935
8963,-8.098477486232621e-07,11916
8964,9.766032561729327e-05,5497
8965,0.0,26323
8966,-1.2415737269963639e-05,27645
8967,1.2770497195846253e-05,8373
8968,3.856712197905966e-05,7593
8969,0.0,23563
8970,-6.921583527790409e-06,23307
8971,0.0,7730
8972,0.0,18585
8973,-6.414428762315349e-08,27520
8974,-1.1534195207664323e-05,28297
8975,-6.139979287132825e-07,22125
8976,0.00019907299752657911,9564
8977,2.1382268581900775e-06,25796
8978,0.00015176546809200032,5890
8979,1.2205750270902437e-05,27779
8980,-2.3862075048341524e-05,8489
8981,0.0,10079
8982,9.718172983479152e-06,14405
8983,6.489442564323402e-05,3794
8984,-4.019193049241001e-05,885
8985,7.164631071336332e-06,12428
8986,-2.313850710352158e-07,16757
8987,0.0,20041
8988,0.0,23569
8989,2.5802830419037487e-05,4425
8990,-1.796014893095806e-05,1957
8991,0.0,2722
8992,0.00010998531629640778,8650
8993,0.0,29223
8994,-2.6825642537716116e-05,3401
8995,9.726995638276881e-06,27907
8996,-2.4295432458696698e-05,7575
8997,5.476664187140633e-06,6402
8998,0.0,16105
8999,0.0,27523
9000,0.0,2606
9001,8.198919704687509e-05,4821
9002,-2.8326523353106294e-06,12711
9003,5.0850762263898306e-05,13342
9004,-8.098477486232627e-07,20970
9005,1.2552640103660465e-06,26999
9006,0.0,22515
9007,0.0,13229
9008,2.6689840422477235e-05,12839
9009,-1.1505151719884198e-05,1689
9010,-5.9736681885543605e-06,13363
9011,0.0,13500
9012,8.532366449217885e-07,4309
9013,0.0,17537
9014,-4.859086491739475e-07,18076
9015,-5.646816549748974e-06,27651
9016,0.0,900
9017,-3.44208679309636e-06,5098
9018,2.8964069651773802e-06,8903
9019,0.0001073001427842623,1701
9020,-6.484917199202848e-06,7852
9021,3.293707156680813e-05,27374
9022,0.0,10722
9023,8.42961935128138e-05,10865
9024,7.525884188278398e-05,254
9025,-1.2334604171338312e-06,21866
9026,-7.681984358369355e-06,5223
9027,-2.757769248575881e-06,14679
9028,1.672051443802288e-05,11639
9029,0.0004974812457504937,20437
9030,1.944488491550945e-05,17034
9031,0.0,5738
9032,-1.544231301133981e-05,16370
9033,0.0,28020
9034,1.5693529633316015e-05,3535
9035,0.0,28282
9036,0.0,24355
9037,5.799658447935516e-06,4172
9038,0.0,10478
9039,0.00014368470204112084,6944
9040,4.859086491739576e-06,22801
9041,6.372460234080002e-06,9296
9042,0.0,16906
9043,7.612425564569062e-07,5607
9044,-1.1392116655274552e-07,20428
9045,1.5776565976722028e-05,7572
9046,9.718172983479152e-06,29199
9047,-1.4442284850447773e-06,6530
9048,0.00013068935942032504,1674
9049,-4.905714089387602e-06,15721
9050,5.5047693236048525e-05,27761
9051,-1.3910936780084621e-06,6274
9052,-7.803574944717209e-08,7066
9053,4.235068192794157e-05,20568
9054,0.00022716670116343227,15959
9055,2.9694466417650556e-05,7864
9056,-4.130416843998277e-06,5893
9057,8.098477486232651e-07,19916
9058,4.733325390159458e-06,10999
9059,4.2239117869369986e-07,24248
9060,-2.5585849201008885e-07,7858
9061,3.624915610875452e-05,12842
9062,5.0500034465049034e-05,2621
9063,-2.5130854346751607e-05,15983
9064,-2.191874640854226e-06,25820
9065,3.4194790245707615e-05,2752
9066,-1.943634596695786e-05,10070
9067,0.00034770007041620016,1424
9068,6.50233366105413e-05,6143
9069,0.0,20556
9070,8.381924198250654e-06,21226
9071,1.229316435699726e-05,2350
9072,-1.4577259475218135e-05,18719
9073,0.00016122179214858874,8114
9074,1.604698219772832e-05,10862
9075,0.0,26457
9076,1.1919680152763206e-05,15968
9077,0.0,4044
9078,-3.8144247756664418e-06,14786
9079,1.9436345966957317e-05,26841
9080,3.4707760655282396e-06,27892
9081,2.906520533496537e-06,28038
9082,4.72127626560824e-06,8245
9083,-4.39159637274975e-06,14649
9084,-1.5622217838818307e-05,9415
9085,5.784626775880729e-05,27919
9086,-1.066806959088697e-06,28151
9087,2.055927695995815e-05,5080
9088,0.0,16641
9089,0.0,17674
9090,-3.1722893238929246e-05,25793
9091,-7.937636207365075e-06,28044
9092,-1.2633624878522379e-05,17692
9093,1.101392938127619e-05,5214
9094,3.333135002795381e-05,11913
9095,8.098477486232771e-06,14128
9096,-1.2397790094582131e-05,3261
9097,-9.718172983478659e-06,5634
9098,4.907677356656908e-05,14914
9099,4.268033744109914e-06,3139
9100,0.0,13220
9101,-5.21637226319086e-07,17275
9102,2.2045291751671385e-05,22274
9103,0.0,23316
9104,6.249074779908206e-05,242
9105,1.6196954972465253e-06,24233
9106,0.0,6947
9107,8.786848072562018e-05,10201
9108,0.00013952536419229187,13485
9109,9.322366679031177e-05,11246
9110,0.0,6673
9111,-2.4974278388425666e-05,1698
9112,-1.1989649519096976e-05,19913
9113,7.006567830182599e-05,20315
9114,-3.233992406089719e-05,6661
9115,0.0,11380
9116,0.0,11907
9117,4.8590864917396256e-05,7453
9118,3.7237435925482794e-05,1037
9119,0.0,23319
9120,-1.7353880327641674e-07,26469
9121,0.0001375069260351175,507
9122,1.1443105380679996e-05,8233
9123,4.865302008858784e-05,16513
9124,4.5136269626065404e-06,14271
9125,-4.859086491739576e-06,21991
9126,-1.2957563977972404e-06,19922
9127,2.645259933889729e-06,2725
9128,0.0,16364
9129,-3.239390994493048e-06,21497
9130,2.1056041464205224e-06,24611
9131,3.6269439727815197e-05,27234
9132,0.0,14143
9133,0.0,4050
9134,0.0,20050
9135,-2.105604146420521e-06,23697
9136,0.0,14807
9137,-8.72143729286584e-07,17668
9138,0.0,20818
9139,-5.681204660796422e-06,25555
9140,0.0,28949
9141,0.0,9805
9142,-3.394241003570529e-06,21759
9143,-2.013243444026218e-06,12705
9144,-3.158445640438393e-05,8629
9145,0.0,20291
9146,3.9216263706058216e-05,24876
9147,-1.952400531117589e-05,26710
9148,3.245589224567314e-05,15194
9149,1.9436345966959184e-05,28824
9150,4.039004403436085e-05,28026
9151,1.284183950671558e-05,23965
9152,7.41820537738929e-05,19124
9153,-8.775036107397593e-06,15182
9154,-3.576921944268856e-05,4300
9155,0.0,28964
9156,0.0,10728
9157,-4.2664159589127435e-07,510
9158,3.018910913647754e-06,17951
9159,0.0001766161032401502,2094
9160,-9.718172983479152e-06,20434
9161,0.0,4708
9162,0.00027411700393900433,11401
9163,-1.0515700926074875e-05,14268
9164,0.0,25945
9165,-2.734550839507141e-07,3523
9166,-5.584829272876018e-05,7447
9167,0.0,18853
9168,-4.932709014341581e-06,20943
9169,-2.6786301840684185e-05,29226
9170,-9.891711786755395e-06,25397
9171,-9.347231156255663e-06,1436
9172,1.6196954972465253e-06,9957
9173,5.611087972604012e-06,769
9174,0.0001489648362397421,9433
9175,3.2393909944930515e-06,894
9176,0.0,12434
9177,2.3100599882819067e-05,14536
9178,0.0,15328
9179,0.0,12949
9180,0.0,25138
9181,-1.524705836505796e-06,11526
9182,1.4141991681503194e-05,9826
9183,-1.3894446667555917e-07,12446
9184,-4.240297200338271e-06,12032
9185,0.0,20181
9186,-4.29046711845542e-06,18323
9187,-9.123299886597269e-06,24763
9188,-2.9676439757765388e-05,7209
9189,0.00017950082527341715,6140
9190,0.0,11514
9191,0.0,15724
9192,-1.8731700218581225e-05,6929
9193,0.0,13756
9194,1.2181147979828506e-05,26579
9195,2.417973992318122e-06,27910
9196,-3.239390994493101e-07,22018
9197,0.0,9811
9198,0.0,27255
9199,0.0,20175
9200,-2.5582020753020772e-05,12178
9201,6.539520570132817e-05,24236
9202,-1.7353880327641674e-07,1677
9203,0.00010132660091929453,12181
9204,1.8255064288514925e-06,21080
9205,1.6342137762134169e-06,15965
9206,0.0,27371
9207,-8.883689212963914e-07,495
9208,2.350136096491848e-06,28047
9209,-8.827949618551913e-06,5625
9210,-2.680210406157927e-07,13354
9211,1.3044555677398672e-06,18079
9212,-4.859086491739475e-07,23724
9213,4.533920350247252e-05,14146
9214,4.826090403178528e-07,18713
9215,-7.362252260211616e-08,24897
9216,0.0,2880
9217,-2.3600198527312146e-06,4449
9218,0.0,28681
9219,0.0,10222
9220,0.0,28172
9221,0.0,7983
9222,-5.664250332042286e-06,6542
9223,2.4295432458697875e-06,11645
9224,8.748149054271108e-06,4190
9225,3.0009942546385704e-06,4964
9226,0.0,4434
9227,0.0,28836
9228,1.8033914934779353e-06,11532
9229,0.0,12976
9230,3.973970757676725e-06,1945
9231,8.908325234855872e-06,6024
9232,0.0,23444
9233,-7.40137324771182e-06,903
9234,2.1399348524560177e-05,129
9235,-7.186197004229395e-07,1692
9236,6.980668301061301e-05,20047
9237,1.9482622981163707e-05,22283
9238,3.0411765105644246e-06,24894
9239,1.431218149033062e-05,20038
9240,-1.0931416366524374e-05,20699
9241,-6.594511010563099e-06,28562
9242,1.2007728946007282e-05,361
9243,6.179595508184625e-06,22015
9244,-2.8415710478009036e-08,16379
9245,0.0,24757
9246,0.00012939525153281986,4955
9247,2.841207264254349e-05,16099
9248,1.4096646648162792e-05,26076
9249,-2.2434288584357487e-07,3514
9250,2.8660505637011026e-06,9668
9251,-2.9836496001910115e-07,8626
9252,3.2040074485624863e-06,8239
9253,-1.2501805504721259e-06,18466
9254,1.3357687555938855e-05,6923
9255,3.552937737062397e-05,13616
9256,-2.699492495410876e-07,3145
9257,2.3449856132930573e-05,3651
9258,5.497639171108195e-05,10725
9259,-2.0801517886064555e-05,19642
9260,2.2253981116098688e-05,17159
9261,0.0,23715
9262,0.0,16885
9263,-1.3861265769171461e-05,4452
9264,0.0,2335
9265,8.370062847492782e-06,5500
9266,1.1337868480725366e-05,10859
9267,0.0,14152
9268,-7.155632707357082e-06,2088
9269,9.998128346971519e-06,6128
9270,6.54852322560739e-05,4580
9271,0.0,12047
9272,0.0,4556
9273,5.241570867558132e-05,12818
9274,0.0,12059
9275,1.2441686581266663e-06,16748
9276,6.5639388654311955e-06,12050
9277,0.0,28294
9278,8.098477486232627e-07,26725
9279,5.803352056139075e-06,6012
9280,2.095636789514353e-05,19267
9281,-6.352447129509857e-07,28166
9282,1.8356548968794302e-06,6131
9283,0.0,21339
9284,-1.4435829990623456e-05,13604
9285,4.048895256506028e-05,23974
9286,6.631874680823321e-05,6396
9287,0.0,9823
9288,2.360147495494863e-05,4836
9289,1.1337868480725547e-06,23069
9290,-2.4295432458697883e-06,15063
9291,6.684294002078037e-05,4973
9292,1.2115035031344016e-05,9552
9293,-1.348181521754756e-06,1412
9294,0.0,12970
9295,-6.039150354019018e-06,23051
9296,3.3282543786748103e-06,25528
9297,4.105861062215006e-05,13357
9298,-4.392459931818394e-06,13089
9299,-1.5543521791885873e-05,12577
9300,-2.412347128090457e-05,2740
9301,9.718172983479152e-06,25284
9302,7.323737049837296e-06,492
9303,-2.075660196051311e-06,5107
9304,-6.060508975960828e-07,23584
9305,4.397149759731243e-05,10350
9306,8.85492868000128e-06,4586
9307,-8.52038066179427e-05,16236
9308,-4.751937404998658e-05,22396
9309,0.00024203645451580468,8638
9310,-7.371691045160324e-07,10603
9311,-5.38827929633878e-06,10210
9312,1.052802073210161e-05,14131
9313,-2.5600795418874256e-05,12702
9314,0.0,26064
9315,-9.885665245177029e-06,2600
9316,-1.8883957045688492e-06,6399
9317,9.454156684478089e-07,18990
9318,2.949707545831478e-05,19514
9319,-3.5057849154917483e-05,13878
9320,1.1932350124770007e-05,15572
9321,1.1954895336818976e-07,15334
9322,3.4989121608732585e-06,21741
9323,-1.558343395078078e-07,22658
9324,-1.241910905776438e-06,21473
9325,3.344886448691793e-05,24501
9326,0.0,25531
9327,-1.622211448999418e-06,27654
9328,-7.225112267129276e-08,906
9329,-3.456080073569415e-06,20571
9330,-1.7006802721090276e-06,28684
9331,1.0609005506964659e-05,15846
9332,-2.1590007012748367e-06,26844
9333,-6.511718380676721e-07,13080
9334,2.7713288876399656e-05,25031
9335,1.0002330088259478e-06,1936
9336,-4.974779027257219e-07,21232
9337,0.0,19776
9338,0.0,5473
9339,3.714558465030166e-06,7313
9340,0.0,20949
9341,0.0001358773846035735,2204
9342,-3.0037989221662985e-06,7459
9343,0.0,23828
9344,5.803908865133258e-06,27773
9345,0.0,23054
9346,-4.6277014207042086e-08,4294
9347,2.6529872554746814e-06,8105
9348,0.0,519
9349,4.840961327841944e-05,17272
9350,3.4904087382220825e-06,19121
9351,0.0009137597659517491,2853
9352,1.94363459669579e-06,24096
9353,-9.581629959104657e-07,12437
9354,5.35623284722888e-08,18201
9355,0.0,19895
9356,3.0409081793920317e-05,778
9357,-1.349746247705438e-07,2478
9358,-4.805096641831303e-06,24742
9359,3.138268452965736e-05,16230
9360,0.0,22009
9361,0.0,25147
9362,6.422656276883676e-05,26186
9363,2.2467754691845567e-05,2469
9364,-3.5806839742698896e-05,26210
9365,6.517203395955148e-08,2859
9366,0.0,20809
9367,6.889376034891304e-05,388
9368,-2.8415710478009036e-08,21994
9369,6.751649747569484e-06,2877
9370,0.0,15450
9371,3.9508407584208546e-05,29202
9372,3.239390994493048e-06,20309
9373,-8.981298940139835e-06,7992
9374,0.0,9284
9375,-1.7088483903781564e-07,9829
9376,-6.211533083559837e-06,12565
9377,0.0,17424
9378,0.0,3008
9379,-6.478781988986051e-06,16751
9380,0.0,12318
9381,-1.1406542383219557e-05,21601
9382,-8.34109642294598e-06,3264
9383,0.0,27788
9384,-2.0733917149627815e-07,11261
9385,0.0,18457
9386,-3.8213595064906936e-07,14140
9387,3.22845154292765e-05,25028
9388,0.0,18478
9389,9.152727897368563e-06,2484
9390,2.631398988438092e-06,513
9391,9.55490847504025e-05,4035
9392,0.0,3377
9393,-3.005170322097066e-06,10737
9394,-5.045772174052169e-06,21205
9395,1.6196954972465253e-06,25400
9396,0.0,15858
9397,0.0,9686
9398,-1.943634596695794e-06,6152
9399,6.470339953921529e-05,9808
9400,0.0,24370
9401,5.7339503360769225e-05,15435
9402,0.0,26460
9403,2.429543245869804e-05,10064
9404,1.5692969359398266e-06,8882
9405,-7.66400686282188e-05,3532
9406,0.0,10088
9407,-2.400306014609018e-06,11520
9408,0.0,3663
9409,-1.2957563977971437e-05,5765
9410,0.0,16769
9411,0.0,25406
9412,0.0,27916
9413,0.0,12029
9414,0.0,7995
9415,-3.81822625569739e-06,18588
9416,0.0,21738
9417,0.0,21875
9418,0.0,17942
9419,-6.262773203760303e-06,6158
9420,0.0,647
9421,8.908355751227794e-06,14545
9422,-7.390608273818679e-07,12452
9423,6.87429838789635e-05,17540
9424,-5.032625295015919e-06,25022
9425,1.214771622934902e-05,25948
9426,7.376400485373641e-05,19005
9427,7.115338584504503e-05,10353
9428,5.279866940320614e-06,17948
9429,0.0,22780
9430,0.0,13086
9431,0.00012200110548885821,10475
9432,1.000546688746737e-06,25671
9433,0.0,29068
9434,0.0,14917
9435,-2.9215520469164343e-05,25144
9436,-2.526265172037756e-05,5229
9437,-9.448223733938066e-07,8620
9438,0.0,17171
9439,-1.0111527604238724e-05,27258
9440,0.0,28050
9441,9.677260847729112e-05,12053
9442,2.4062105861743722e-05,2737
9443,-8.098477486232627e-07,5488
9444,3.1362885290168874e-06,9037
9445,-2.95164289333389e-07,9281
9446,3.6465509090271794e-05,6801
9447,-1.616859895885824e-06,18347
9448,2.2899651908396737e-05,19639
9449,-5.668934240362683e-06,18591
9450,7.872895493732698e-06,3395
9451,8.872119600395031e-05,6280
9452,5.42158009359149e-05,1820
9453,0.0,10204
9454,9.710387175659372e-06,1159
9455,-1.4392766713620097e-05,18981
9456,1.1241286708616283e-05,6816
9457,0.0,15060
9458,1.8910695065368394e-05,16760
9459,8.127034749262688e-05,23578
9460,3.359023890845674e-05,3916
9461,-1.291896289594632e-05,3389
9462,8.227433288811374e-06,24891
9463,0.0,19919
9464,-2.341124832978689e-06,6003
9465,6.492472777482788e-06,5348
9466,0.0,10987
9467,0.0,26055
9468,0.0,1415
9469,0.0,21348
9470,-6.22959806633286e-08,18061
9471,3.876320787295689e-06,20955
9472,1.0150685077798789e-05,5083
9473,0.0,22399
9474,9.402774210199987e-06,4714
9475,2.3504273504274757e-05,28029
9476,0.0,12056
9477,1.5225137674118666e-05,14667
9478,0.0,1814
9479,-6.910700788251804e-06,27124
9480,4.53514739229022e-06,27246
9481,0.00011216391318432311,19785
9482,-3.2090835611492585e-06,9022
9483,0.0005450825287496868,13631
9484,-1.1633391869696572e-05,21997
9485,-2.7675731028500493e-06,13339
9486,0.0,17689
9487,1.6715440913690956e-05,24093
9488,0.0,24498
9489,-1.5442306373716783e-06,28699
9490,3.2393909944930515e-06,28937
9491,-1.891572955712902e-06,4303
9492,0.0,629
9493,2.6830258065985203e-05,370
9494,-7.852260038848663e-06,17820
9495,5.344995140913568e-06,18335
9496,-3.5690377827232235e-06,16900
9497,-2.6452599338897396e-06,21095
9498,-6.501032098112674e-06,1561
9499,0.0,28821
9500,-1.6196954972465253e-06,2222
9501,6.366738059415011e-08,23587
9502,9.598025637862167e-05,10219
9503,0.00019726673110694615,6670
9504,-3.0170798478121077e-07,26585
9505,0.0,17814
9506,0.0,6420
9507,-6.242227586404407e-06,2603
9508,-3.186683867527624e-05,1281
9509,0.0,1683
9510,-7.176078175906763e-07,20833
9511,3.394241003570369e-06,13497
9512,0.0,11928
9513,1.6901151199231998e-05,17930
9514,2.9347482614502515e-07,20708
9515,-2.5250098136396436e-06,21366
9516,0.0,23325
9517,1.553036042696504e-05,17933
9518,1.4577259475218966e-06,28154
9519,0.0,25281
9520,9.115524945278334e-05,15718
9521,-1.7913209239739484e-05,18463
9522,-4.9124830465938325e-06,17552
9523,0.0,4315
9524,-5.946878695978654e-07,16516
9525,0.0,26856
9526,0.0,26984
9527,2.753482345319071e-05,8623
9528,2.303261245258942e-05,18844
9529,-4.221268179896789e-05,915
9530,2.9154518950436374e-05,28943
9531,-1.2483224582349536e-05,5872
9532,6.450766919653933e-05,5881
9533,-1.4110983498738644e-07,13997
9534,0.0,29080
9535,0.0,1025
9536,4.3702455740200856e-05,4428
9537,2.1880531227126173e-08,25421
9538,8.771422401159834e-06,25403
9539,-1.0195150980788557e-06,24373
9540,1.726994652736351e-05,15849
9541,0.0,13628
9542,2.791376290776135e-06,27499
9543,0.0,12583
9544,0.0005551930522776131,1549
9545,0.0,17954
9546,-4.859086491739576e-06,9948
9547,0.0,5884
9548,-0.00010546857850064702,28568
9549,1.6196954972465253e-06,13369
9550,0.0,22783
9551,3.0290126135607208e-05,16355
9552,0.0,11660
9553,2.7511254878142725e-05,4181
9554,9.095524310256939e-06,8632
9555,6.965159880611744e-05,257
9556,0.0,23447
9557,-8.685916945086214e-06,15459
9558,0.0,4827
9559,0.00014957980092378996,7197
9560,-2.589420649877783e-08,1439
9561,0.0,22122
9562,8.909026401737403e-06,25668
9563,-6.217138870200111e-06,25150
9564,-4.3795809289225285e-05,4059
9565,0.0,13470
9566,0.0,1171
9567,4.859086491739576e-06,25424
9568,-3.5309361839973115e-05,24638
9569,0.00012890979240526157,108
9570,-7.469272468505194e-08,19761
9571,1.6196954972465192e-06,8498
9572,-3.2393909944930507e-06,22521
9573,1.2979987041039617e-06,26192
9574,-1.1178014913720053e-05,15840
9575,6.451841496723619e-05,23852
9576,0.0001287530425745873,20687
9577,1.620750340952617e-05,18597
9578,-2.394205545466221e-05,775
9579,-8.12458246860551e-06,1942
9580,0.0,25942
9581,0.0,21479
9582,-1.1083344902586469e-05,4818
9583,-3.2393909944930515e-06,10743
9584,-3.2007539440588085e-05,2329
9585,2.0758202796806007e-05,248
9586,7.700673152568017e-06,20169
9587,0.00010991181454517478,17421
9588,-6.046869159407108e-06,28175
9589,-3.3127299569589326e-05,6283
9590,1.5161032669540414e-05,10091
9591,1.5429527820199102e-05,10323
9592,5.643799590964902e-05,20836
9593,-5.3449951409135905e-06,23837
9594,-3.872039811979732e-06,20815
9595,0.0,25162
9596,9.96848956032582e-06,8772
9597,-2.429543245869788e-06,18609
9598,-5.406994641034205e-06,2207
9599,-3.2393909944930486e-06,18612
9600,-2.313850710352234e-07,13348
9601,0.0,26213
9602,-6.370651001435893e-06,23188
9603,-1.4145581801215567e-06,6277
9604,-5.693350260500619e-07,6926
9605,0.00013339071633667693,12833
9606,-3.239390994493101e-07,20705
9607,0.0,9034
9608,9.019148789230055e-05,4565
9609,9.998784094135963e-06,15441
9610,-1.2957563977972404e-06,18606
9611,-2.429543245869804e-05,19240
9612,-7.924938682956211e-06,25034
9613,5.331497678436392e-05,27103
9614,-6.382371542721456e-06,18987
9615,-5.170187340799897e-07,13488
9616,0.0,16888
9617,7.809246147438497e-07,14527
9618,3.725886096540966e-05,11395
9619,3.981751768874397e-05,20821
9620,-6.830134809897932e-07,11008
9621,-1.4637433920936133e-05,13098
9622,1.574961050179732e-05,28955
9623,0.0,6527
9624,0.0,22253
9625,4.449641936215546e-06,22384
9626,0.0,29205
9627,-3.71319902117182e-05,14155
9628,-7.225112267129276e-08,9558
9629,-2.6960567776895082e-05,7840
9630,0.0,22807
9631,0.0,11002
9632,-4.574919743618852e-06,3788
9633,0.0,10466
9634,0.0,26478
9635,0.0,28690
9636,0.0,15316
9637,2.5528892875831648e-05,25153
9638,-3.5711862021334143e-07,3925
9639,3.1957838080285947e-06,5747
9640,1.4692952010736212e-05,8111
9641,-4.6367753450587786e-07,14548
9642,3.270697043770124e-05,17549
9643,2.1583580665483212e-05,12955
9644,4.0330976276784025e-07,2996
9645,2.66172240634987e-05,3246
9646,0.0,21878
9647,-1.349746247705438e-07,17403
9648,-7.0131445425924045e-06,24480
9649,3.700174023942607e-07,15453
9650,7.177551599042211e-05,3901
9651,0.0,7724
9652,0.00011983706837550763,10606
9653,1.239658943605131e-05,11651
9654,2.341196218747278e-06,13866
9655,0.0,23304
9656,-3.239390994493101e-07,27767
9657,-8.031252130396108e-07,784
9658,-5.533959615592186e-07,17811
9659,1.635892452218985e-05,2871
9660,2.668865495951259e-07,5235
9661,6.478781988986053e-06,28556
9662,0.0,1302
9663,-2.052207591566089e-06,23572
9664,-1.4692952010736132e-06,23986
9665,0.0,7965
9666,-0.0001285619951800694,21488
9667,-1.6018776094234255e-06,8754
9668,2.498958767180371e-06,10338
9669,0.0,25546
9670,-9.62561895506473e-06,3928
9671,0.0,650
9672,5.402079376030112e-06,4830
9673,0.0,9013
9674,0.0,14652
9675,1.1013929381276178e-05,17162
9676,0.0,18329
9677,-4.184213367886749e-06,19252
9678,0.0,9409
9679,-4.27711797974191e-07,20416
9680,0.0,28041
9681,-6.260580283045852e-06,10195
9682,0.0,19767
9683,-4.61821846841998e-06,2198
9684,1.2551741644882521e-05,3517
9685,3.575321892799052e-05,21077
9686,1.0150091782744688e-05,25814
9687,-1.3023159567492748e-05,17037
9688,-5.27683600912903e-07,2460
9689,-2.2229292911623877e-05,9299
9690,-9.500281909997431e-07,5756
9691,-7.544177096207988e-06,16635
9692,0.0,4833
9693,-1.3462404132958133e-07,8778
9694,0.0,9549
9695,0.0,19892
9696,-2.5105280207320926e-06,23438
9697,0.0,27511
9698,5.367989290128972e-06,2749
9699,-8.834702712253872e-08,15057
9700,4.1599608879528766e-05,13613
9701,0.0,28312
9702,-8.414353166539434e-06,15042
9703,0.0,17141
9704,9.073539822982264e-05,20574
9705,0.0,25141
9706,1.3241010689990545e-05,1040
9707,9.546525903068811e-06,15569
9708,8.488952897693298e-05,1028
9709,-5.784626775880345e-07,16766
9710,3.050284441261783e-05,13366
9711,-1.349746247705438e-07,25019
9712,0.0,26061
9713,1.2880435620960604e-06,22795
9714,1.7298983085296958e-05,15727
9715,-9.773616786158977e-05,5101
9716,1.9868815188070177e-05,9677
9717,1.5345402071521417e-06,21336
9718,0.0,19258
9719,-5.277391023042537e-06,20839
9720,0.0,23435
9721,-9.481931676373204e-06,26082
9722,1.4461216356259874e-05,4690
9723,4.7433939562219225e-06,18728
9724,-2.557413943020788e-08,24245
9725,-9.718172983478659e-06,15566
9726,-1.0529099450382138e-06,26320
9727,1.3903613393408595e-05,15974
9728,8.298961828870551e-06,28830
9729,0.0,21598
9730,-9.71817298347895e-07,1960
9731,-1.1337868480725366e-05,5345
9732,0.00021118339924583514,19261
9733,-4.911858525484663e-07,7849
9734,0.0,11383
9735,0.0,14789
9736,0.0,26341
9737,-5.216372263191068e-07,1177
9738,0.0,17022
9739,-3.398690716475067e-06,9802
9740,-1.5020027909395242e-05,12824
9741,7.288629737608969e-06,9305
9742,-2.79199258791098e-07,14795
9743,0.0,18874
9744,-6.964690638160023e-06,14286
9745,3.682879047310495e-06,19773
9746,-1.3669068020131954e-06,233
9747,9.045999352122365e-05,20562
9748,3.4750181251638004e-05,23459
9749,1.4109811394515199e-05,25278
9750,1.3767411726594569e-05,6935
9751,0.0,28431
9752,0.00020220931143721447,24224
9753,-1.4881906382867631e-06,3660
9754,-1.7353880327641674e-07,6795
9755,4.573247563300572e-06,13759
9756,-3.4707760655282984e-06,5363
9757,0.0,13881
9758,0.0,28946
9759,-8.193319532893198e-07,5354
9760,-4.859086491739475e-07,6810
9761,-7.136116840148705e-06,28023
9762,0.0,16108
9763,-4.37317784256576e-06,9698
9764,0.0,20681
9765,0.0,5869
9766,2.191316245509379e-06,19529
9767,0.0,4693
9768,-2.5294041712640044e-06,10341
9769,0.0,10856
9770,-2.834467120181335e-05,11133
9771,-1.9436345966958408e-05,17281
9772,-7.059671782704075e-07,8504
9773,-4.957111049547952e-06,21881
9774,9.718172983478659e-06,19017
9775,9.406045849194066e-06,10383
9776,2.290098682226982e-05,4857
9777,0.0,28452
9778,1.7988112740300156e-05,19297
9779,7.510004403197447e-05,5378
9780,0.0,15733
9781,0.0,18243
9782,0.0,19681
9783,7.171049228022241e-05,21768
9784,0.00018763585327502764,22182
9785,-4.117832743643821e-06,24924
9786,-2.584968227654015e-05,9451
9787,-1.2502706927468906e-05,27154
9788,0.0,22161
9789,-1.991448784451665e-06,15599
9790,-0.00028400768121656863,1314
9791,-2.4724844657327445e-05,6715
9792,0.0,27934
9793,4.609502103273886e-05,31
9794,-3.593936721323178e-06,19413
9795,4.2258406512755045e-05,22548
9796,0.0,27794
9797,-2.2332165189307813e-07,21396
9798,3.8285155331972665e-06,9963
9799,2.550092810633144e-05,1573
9800,-4.1105908452848036e-07,18222
9801,0.0,13262
9802,-8.303775024748683e-06,20851
9803,-9.544126756800718e-06,12857
9804,2.9067242125397624e-05,20997
9805,-2.5894821084327418e-05,4461
9806,0.0,5908
9807,-1.106791923118482e-06,7361
9808,0.0,16406
9809,9.604408656886701e-06,23620
9810,-5.12903574128043e-06,25049
9811,1.910410628898152e-05,3821
9812,-1.5450894958338333e-05,10115
9813,-1.0537459517051483e-06,22563
9814,9.216988689905609e-05,4854
9815,5.9388260055745867e-05,16257
